month,region,bu,product_line,segment,metric,actual,plan,prior,currency
2024-04,EMEA,Growth,Alpha,Enterprise,opex,262509.57,263881.27,243826.11,USD
2024-04,EMEA,Growth,Beta,SMB,opex,325341.86,327041.88,304146.94,USD
2024-04,EMEA,Growth,Beta,MidMarket,opex,300418.73,301988.52,221081.75,USD
2024-04,EMEA,Growth,Beta,Enterprise,opex,159258.03,160090.21,159368.76,USD
2024-04,EMEA,Growth,Gamma,SMB,opex,666849.59,670334.1,710913.13,USD
2024-04,EMEA,Growth,Gamma,MidMarket,opex,505482.25,508123.56,554317.05,USD
2024-04,EMEA,Growth,Gamma,Enterprise,opex,297856.24,299412.64,325364.18,USD
2024-04,EMEA,Growth,ServicesPlus,SMB,opex,586341.09,589404.91,568389.05,USD
2024-04,EMEA,Growth,ServicesPlus,MidMarket,opex,486569.64,489112.13,476590.72,USD
2024-04,EMEA,Growth,ServicesPlus,Enterprise,opex,293534.37,295068.18,261434.9,USD
2024-04,EMEA,Services,Alpha,SMB,opex,341550.61,327224.93,297616.34,USD
2024-04,EMEA,Services,Alpha,MidMarket,opex,252126.16,241551.22,263550.62,USD
2024-04,EMEA,Services,Alpha,Enterprise,opex,151922.36,145550.27,139808.82,USD
2024-04,EMEA,Services,Beta,SMB,opex,358084.46,343065.3,302007.73,USD
2024-04,EMEA,Services,Beta,MidMarket,opex,255121.05,244420.49,241303.36,USD
2024-04,EMEA,Services,Beta,Enterprise,opex,156380.22,149821.15,163630.1,USD
2024-04,EMEA,Services,Gamma,SMB,opex,360221.08,345112.3,298660.95,USD
2024-04,EMEA,Services,Gamma,MidMarket,opex,226983.79,217463.4,242212.72,USD
2024-04,EMEA,Services,Gamma,Enterprise,opex,167986.7,160940.82,128004.83,USD
2024-04,EMEA,Services,ServicesPlus,SMB,opex,149326.91,143063.68,137178.95,USD
2024-04,EMEA,Services,ServicesPlus,MidMarket,opex,101169.24,96925.89,114257.74,USD
2024-04,EMEA,Services,ServicesPlus,Enterprise,opex,66865.08,64060.55,65204.07,USD
2024-04,APAC,Core,Alpha,SMB,opex,229927.87,234204.75,213388.57,USD
2024-04,APAC,Core,Alpha,MidMarket,opex,156626.89,159540.3,187535.28,USD
2024-04,APAC,Core,Alpha,Enterprise,opex,119013.34,121227.1,91236.54,USD
2024-04,APAC,Core,Beta,SMB,opex,455422.75,463894.05,478110.05,USD
2024-04,APAC,Core,Beta,MidMarket,opex,381323.61,388416.6,448919.22,USD
2024-04,APAC,Core,Beta,Enterprise,opex,201468.94,205216.45,266706.23,USD
2024-04,APAC,Core,Gamma,SMB,opex,240618.04,245093.77,252730.51,USD
2024-04,APAC,Core,Gamma,MidMarket,opex,211451.9,215385.11,204359.84,USD
2024-04,APAC,Core,Gamma,Enterprise,opex,108974.49,111001.52,139858.41,USD
2024-04,APAC,Core,ServicesPlus,SMB,opex,504095.97,513472.64,494390.39,USD
2024-04,APAC,Core,ServicesPlus,MidMarket,opex,402799.63,410292.1,416268.85,USD
2024-04,APAC,Core,ServicesPlus,Enterprise,opex,233512.05,237855.6,201407.6,USD
2024-04,APAC,Growth,Alpha,SMB,opex,334906.26,331382.57,321713.78,USD
2024-04,APAC,Growth,Alpha,MidMarket,opex,273550.17,270672.04,255759.05,USD
2024-04,APAC,Growth,Alpha,Enterprise,opex,156388.36,154742.94,172026.05,USD
2024-04,APAC,Growth,Beta,SMB,opex,454536.7,449754.34,475919.39,USD
2024-04,APAC,Growth,Beta,MidMarket,opex,411627.42,407296.52,355873.52,USD
2024-04,APAC,Growth,Beta,Enterprise,opex,229313.04,226900.35,205604.23,USD
2024-04,APAC,Growth,Gamma,SMB,opex,624938.55,618363.32,645519.83,USD
2024-04,APAC,Growth,Gamma,MidMarket,opex,541080.73,535387.81,536811.71,USD
2024-04,APAC,Growth,Gamma,Enterprise,opex,310362.27,307096.83,303825.35,USD
2024-04,APAC,Growth,ServicesPlus,SMB,opex,623624.52,617063.12,561405.79,USD
2024-04,APAC,Growth,ServicesPlus,MidMarket,opex,540299.4,534614.69,516815.08,USD
2024-04,APAC,Growth,ServicesPlus,Enterprise,opex,301699.76,298525.46,318947.01,USD
2024-04,APAC,Services,Alpha,SMB,opex,253439.51,267431.5,334856.23,USD
2024-04,APAC,Services,Alpha,MidMarket,opex,252978.95,266945.51,255610.38,USD
2024-04,APAC,Services,Alpha,Enterprise,opex,140287.46,148032.51,147053.55,USD
2024-04,APAC,Services,Beta,SMB,opex,234199.44,247129.21,267862.06,USD
2024-04,APAC,Services,Beta,MidMarket,opex,194535.84,205275.85,184366.59,USD
2024-04,APAC,Services,Beta,Enterprise,opex,128124.16,135197.69,118416.85,USD
2024-04,APAC,Services,Gamma,SMB,opex,266344.62,281049.08,298884.78,USD
2024-04,APAC,Services,Gamma,MidMarket,opex,195907.98,206723.74,223797.07,USD
2024-04,APAC,Services,Gamma,Enterprise,opex,132927.83,140266.56,144085.15,USD
2024-04,APAC,Services,ServicesPlus,SMB,opex,222053.84,234313.07,240264.85,USD
2024-04,APAC,Services,ServicesPlus,MidMarket,opex,210905.66,222549.42,199196.8,USD
2024-04,APAC,Services,ServicesPlus,Enterprise,opex,117783.26,124285.88,117127.14,USD
2024-05,NA,Core,Alpha,SMB,opex,329531.79,344786.66,367380.95,USD
2024-05,NA,Core,Alpha,MidMarket,opex,297026.84,310776.96,310088.0,USD
2024-05,NA,Core,Alpha,Enterprise,opex,143435.3,150075.28,188821.3,USD
2024-05,NA,Core,Beta,SMB,opex,521597.39,545743.46,512527.39,USD
2024-05,NA,Core,Beta,MidMarket,opex,444252.06,464817.62,428518.38,USD
2024-05,NA,Core,Beta,Enterprise,opex,246849.55,258276.85,258738.18,USD
2024-05,NA,Core,Gamma,SMB,opex,283767.81,296904.15,288335.64,USD
2024-05,NA,Core,Gamma,MidMarket,opex,223964.71,234332.61,260652.72,USD
2024-05,NA,Core,Gamma,Enterprise,opex,160586.21,168020.16,143317.45,USD
2024-05,NA,Core,ServicesPlus,SMB,opex,195421.52,204468.07,272127.59,USD
2024-05,NA,Core,ServicesPlus,MidMarket,opex,207967.71,217595.07,205371.1,USD
2024-05,NA,Core,ServicesPlus,Enterprise,opex,111673.47,116843.12,124289.39,USD
2024-05,NA,Growth,Alpha,SMB,opex,340322.94,346589.24,305981.87,USD
2024-05,NA,Growth,Alpha,MidMarket,opex,305359.95,310982.48,279917.0,USD
2024-05,NA,Growth,Alpha,Enterprise,opex,166233.45,169294.27,160070.04,USD
2024-05,NA,Growth,Beta,SMB,opex,863286.95,879182.47,866484.18,USD
2024-05,NA,Growth,Beta,MidMarket,opex,592720.65,603634.29,597594.96,USD
2024-05,NA,Growth,Beta,Enterprise,opex,342759.62,349070.78,346669.31,USD
2024-05,NA,Growth,Gamma,SMB,opex,621450.66,632893.3,739564.65,USD
2024-05,NA,Growth,Gamma,MidMarket,opex,634750.81,646438.34,514524.45,USD
2024-05,NA,Growth,Gamma,Enterprise,opex,324716.57,330695.51,343166.48,USD
2024-05,NA,Growth,ServicesPlus,SMB,opex,209972.34,213838.51,196608.96,USD
2024-05,NA,Growth,ServicesPlus,MidMarket,opex,167934.97,171027.12,203621.8,USD
2024-05,NA,Growth,ServicesPlus,Enterprise,opex,106316.11,108273.69,115614.04,USD
2024-05,NA,Services,Alpha,SMB,opex,177357.5,169540.3,186446.63,USD
2024-05,NA,Services,Alpha,MidMarket,opex,162689.39,155518.71,164497.33,USD
2024-05,NA,Services,Alpha,Enterprise,opex,95043.61,90854.48,93702.38,USD
2024-05,NA,Services,Beta,SMB,opex,427511.36,408668.41,361995.63,USD
2024-05,NA,Services,Beta,MidMarket,opex,323891.45,309615.65,318000.05,USD
2024-05,NA,Services,Beta,Enterprise,opex,185432.0,177258.91,186286.02,USD
2024-05,NA,Services,Gamma,SMB,opex,314106.11,300261.6,339207.38,USD
2024-05,NA,Services,Gamma,MidMarket,opex,268886.95,257035.51,252593.13,USD
2024-05,NA,Services,Gamma,Enterprise,opex,178689.34,170813.44,167785.79,USD
2024-05,NA,Services,ServicesPlus,SMB,opex,188614.32,180300.97,188096.69,USD
2024-05,NA,Services,ServicesPlus,MidMarket,opex,177433.54,169613.0,165084.36,USD
2024-05,NA,Services,ServicesPlus,Enterprise,opex,99379.24,94999.02,89131.72,USD
2024-05,EMEA,Core,Alpha,SMB,opex,415643.13,414529.74,347873.65,USD
2024-05,EMEA,Core,Alpha,MidMarket,opex,369899.87,368909.02,337806.67,USD
2024-05,EMEA,Core,Alpha,Enterprise,opex,209360.93,208800.11,164797.12,USD
2024-05,EMEA,Core,Beta,SMB,opex,263234.34,262529.22,280935.95,USD
2024-05,EMEA,Core,Beta,MidMarket,opex,250218.48,249548.22,232465.97,USD
2024-05,EMEA,Core,Beta,Enterprise,opex,141463.12,141084.19,135776.38,USD
2024-05,EMEA,Core,Gamma,SMB,opex,525353.56,523946.3,365901.63,USD
2024-05,EMEA,Core,Gamma,MidMarket,opex,347287.98,346357.7,396878.77,USD
2024-05,EMEA,Core,Gamma,Enterprise,opex,228328.31,227716.69,207171.84,USD
2024-05,EMEA,Core,ServicesPlus,SMB,opex,244571.57,243916.43,252186.2,USD
2024-05,EMEA,Core,ServicesPlus,MidMarket,opex,206035.94,205484.03,209141.54,USD
2024-05,EMEA,Core,ServicesPlus,Enterprise,opex,120140.17,119818.35,109577.01,USD
2024-05,EMEA,Growth,Alpha,SMB,opex,437051.79,435552.12,465425.67,USD
2024-05,EMEA,Growth,Alpha,MidMarket,opex,363491.27,362244.01,377512.31,USD
2024-05,EMEA,Growth,Alpha,Enterprise,opex,246386.53,245541.1,262509.57,USD
2024-05,EMEA,Growth,Beta,SMB,opex,327043.87,325921.68,325341.86,USD
2024-05,EMEA,Growth,Beta,MidMarket,opex,263438.93,262534.99,300418.73,USD
2024-05,EMEA,Growth,Beta,Enterprise,opex,153366.14,152839.89,159258.03,USD
2024-05,EMEA,Growth,Gamma,SMB,opex,669993.35,667694.38,666849.59,USD
2024-05,EMEA,Growth,Gamma,MidMarket,opex,573236.24,571269.27,505482.25,USD
2024-05,EMEA,Growth,Gamma,Enterprise,opex,330414.38,329280.62,297856.24,USD
2024-05,EMEA,Growth,ServicesPlus,SMB,opex,578486.05,576501.07,586341.09,USD
2024-05,EMEA,Growth,ServicesPlus,MidMarket,opex,531675.31,529850.96,486569.64,USD
2024-05,EMEA,Growth,ServicesPlus,Enterprise,opex,303732.13,302689.92,293534.37,USD
2024-05,EMEA,Services,Alpha,SMB,opex,340434.58,341920.52,341550.61,USD
2024-05,EMEA,Services,Alpha,MidMarket,opex,256409.07,257528.25,252126.16,USD
2024-05,EMEA,Services,Alpha,Enterprise,opex,166321.65,167047.62,151922.36,USD
2024-05,EMEA,Services,Beta,SMB,opex,301130.49,302444.87,358084.46,USD
2024-05,EMEA,Services,Beta,MidMarket,opex,229122.48,230122.56,255121.05,USD
2024-05,EMEA,Services,Beta,Enterprise,opex,159625.42,160322.16,156380.22,USD
2024-05,EMEA,Services,Gamma,SMB,opex,293643.38,294925.09,360221.08,USD
2024-05,EMEA,Services,Gamma,MidMarket,opex,257447.88,258571.6,226983.79,USD
2024-05,EMEA,Services,Gamma,Enterprise,opex,153076.96,153745.12,167986.7,USD
2024-05,EMEA,Services,ServicesPlus,SMB,opex,127602.92,128159.89,149326.91,USD
2024-05,EMEA,Services,ServicesPlus,MidMarket,opex,121913.94,122446.08,101169.24,USD
2024-05,EMEA,Services,ServicesPlus,Enterprise,opex,66953.99,67246.24,66865.08,USD
2024-05,APAC,Core,Alpha,SMB,opex,217453.72,216828.61,229927.87,USD
2024-05,APAC,Core,Alpha,MidMarket,opex,162696.07,162228.36,156626.89,USD
2024-05,APAC,Core,Alpha,Enterprise,opex,103398.91,103101.67,119013.34,USD
2024-05,APAC,Core,Beta,SMB,opex,472566.63,471208.14,455422.75,USD
2024-05,APAC,Core,Beta,MidMarket,opex,422992.06,421776.09,381323.61,USD
2024-05,APAC,Core,Beta,Enterprise,opex,268723.69,267951.19,201468.94,USD
2024-05,APAC,Core,Gamma,SMB,opex,276769.87,275974.24,240618.04,USD
2024-05,APAC,Core,Gamma,MidMarket,opex,204684.15,204095.74,211451.9,USD
2024-05,APAC,Core,Gamma,Enterprise,opex,127476.85,127110.39,108974.49,USD
2024-05,APAC,Core,ServicesPlus,SMB,opex,455782.43,454472.19,504095.97,USD
2024-05,APAC,Core,ServicesPlus,MidMarket,opex,374217.51,373141.74,402799.63,USD
2024-05,APAC,Core,ServicesPlus,Enterprise,opex,235428.42,234751.63,233512.05,USD
2024-05,APAC,Growth,Alpha,SMB,opex,340677.96,335207.02,334906.26,USD
2024-05,APAC,Growth,Alpha,MidMarket,opex,254398.81,250313.42,273550.17,USD
2024-05,APAC,Growth,Alpha,Enterprise,opex,173938.27,171144.99,156388.36,USD
2024-05,APAC,Growth,Beta,SMB,opex,502926.18,494849.69,454536.7,USD
2024-05,APAC,Growth,Beta,MidMarket,opex,370767.8,364813.64,411627.42,USD
2024-05,APAC,Growth,Beta,Enterprise,opex,236582.86,232783.58,229313.04,USD
2024-05,APAC,Growth,Gamma,SMB,opex,596321.71,586745.39,624938.55,USD
2024-05,APAC,Growth,Gamma,MidMarket,opex,579814.33,570503.1,541080.73,USD
2024-05,APAC,Growth,Gamma,Enterprise,opex,350302.9,344677.38,310362.27,USD
2024-05,APAC,Growth,ServicesPlus,SMB,opex,650481.91,640035.83,623624.52,USD
2024-05,APAC,Growth,ServicesPlus,MidMarket,opex,506235.07,498105.44,540299.4,USD
2024-05,APAC,Growth,ServicesPlus,Enterprise,opex,277191.94,272740.51,301699.76,USD
2024-05,APAC,Services,Alpha,SMB,opex,303142.88,301410.55,253439.51,USD
2024-05,APAC,Services,Alpha,MidMarket,opex,241757.12,240375.59,252978.95,USD
2024-05,APAC,Services,Alpha,Enterprise,opex,151538.73,150672.75,140287.46,USD
2024-05,APAC,Services,Beta,SMB,opex,257561.07,256089.22,234199.44,USD
2024-05,APAC,Services,Beta,MidMarket,opex,211233.04,210025.93,194535.84,USD
2024-05,APAC,Services,Beta,Enterprise,opex,125102.32,124387.41,128124.16,USD
2024-05,APAC,Services,Gamma,SMB,opex,293429.68,291752.86,266344.62,USD
2024-05,APAC,Services,Gamma,MidMarket,opex,224620.81,223337.2,195907.98,USD
2024-05,APAC,Services,Gamma,Enterprise,opex,130708.47,129961.53,132927.83,USD
2024-05,APAC,Services,ServicesPlus,SMB,opex,238819.85,237455.1,222053.84,USD
2024-05,APAC,Services,ServicesPlus,MidMarket,opex,213190.46,211972.17,210905.66,USD
2024-05,APAC,Services,ServicesPlus,Enterprise,opex,107654.87,107039.67,117783.26,USD
2024-06,NA,Core,Alpha,SMB,opex,363051.57,364015.52,329531.79,USD
2024-06,NA,Core,Alpha,MidMarket,opex,287588.21,288351.79,297026.84,USD
2024-06,NA,Core,Alpha,Enterprise,opex,194754.3,195271.4,143435.3,USD
2024-06,NA,Core,Beta,SMB,opex,590465.27,592033.04,521597.39,USD
2024-06,NA,Core,Beta,MidMarket,opex,469186.2,470431.96,444252.06,USD
2024-06,NA,Core,Beta,Enterprise,opex,245721.03,246373.45,246849.55,USD
2024-06,NA,Core,Gamma,SMB,opex,316592.83,317433.43,283767.81,USD
2024-06,NA,Core,Gamma,MidMarket,opex,222954.1,223546.07,223964.71,USD
2024-06,NA,Core,Gamma,Enterprise,opex,125265.78,125598.38,160586.21,USD
2024-06,NA,Core,ServicesPlus,SMB,opex,213567.02,214134.07,195421.52,USD
2024-06,NA,Core,ServicesPlus,MidMarket,opex,178196.62,178669.75,207967.71,USD
2024-06,NA,Core,ServicesPlus,Enterprise,opex,103546.21,103821.14,111673.47,USD
2024-06,NA,Growth,Alpha,SMB,opex,359983.94,339798.78,340322.94,USD
2024-06,NA,Growth,Alpha,MidMarket,opex,341212.2,322079.62,305359.95,USD
2024-06,NA,Growth,Alpha,Enterprise,opex,187527.81,177012.68,166233.45,USD
2024-06,NA,Growth,Beta,SMB,opex,810553.03,765103.39,863286.95,USD
2024-06,NA,Growth,Beta,MidMarket,opex,670242.83,632660.72,592720.65,USD
2024-06,NA,Growth,Beta,Enterprise,opex,401234.72,378736.53,342759.62,USD
2024-06,NA,Growth,Gamma,SMB,opex,774758.9,731316.33,621450.66,USD
2024-06,NA,Growth,Gamma,MidMarket,opex,527667.85,498080.26,634750.81,USD
2024-06,NA,Growth,Gamma,Enterprise,opex,410133.36,387136.2,324716.57,USD
2024-06,NA,Growth,ServicesPlus,SMB,opex,246780.04,232942.5,209972.34,USD
2024-06,NA,Growth,ServicesPlus,MidMarket,opex,205935.92,194388.61,167934.97,USD
2024-06,NA,Growth,ServicesPlus,Enterprise,opex,119484.14,112784.38,106316.11,USD
2024-06,NA,Services,Alpha,SMB,opex,160043.5,158050.03,177357.5,USD
2024-06,NA,Services,Alpha,MidMarket,opex,128757.19,127153.42,162689.39,USD
2024-06,NA,Services,Alpha,Enterprise,opex,86877.19,85795.07,95043.61,USD
2024-06,NA,Services,Beta,SMB,opex,393528.26,388626.57,427511.36,USD
2024-06,NA,Services,Beta,MidMarket,opex,321511.04,317506.37,323891.45,USD
2024-06,NA,Services,Beta,Enterprise,opex,185241.16,182933.84,185432.0,USD
2024-06,NA,Services,Gamma,SMB,opex,359019.17,354547.31,314106.11,USD
2024-06,NA,Services,Gamma,MidMarket,opex,270156.13,266791.13,268886.95,USD
2024-06,NA,Services,Gamma,Enterprise,opex,169600.3,167487.8,178689.34,USD
2024-06,NA,Services,ServicesPlus,SMB,opex,189101.6,186746.19,188614.32,USD
2024-06,NA,Services,ServicesPlus,MidMarket,opex,161736.88,159722.33,177433.54,USD
2024-06,NA,Services,ServicesPlus,Enterprise,opex,95590.6,94399.94,99379.24,USD
2024-06,EMEA,Core,Alpha,SMB,opex,373465.88,382522.0,415643.13,USD
2024-06,EMEA,Core,Alpha,MidMarket,opex,344011.45,352353.33,369899.87,USD
2024-06,EMEA,Core,Alpha,Enterprise,opex,192688.01,197360.47,209360.93,USD
2024-06,EMEA,Core,Beta,SMB,opex,241716.35,247577.7,263234.34,USD
2024-06,EMEA,Core,Beta,MidMarket,opex,265295.75,271728.87,250218.48,USD
2024-06,EMEA,Core,Beta,Enterprise,opex,148154.24,151746.81,141463.12,USD
2024-06,EMEA,Core,Gamma,SMB,opex,452918.98,463901.75,525353.56,USD
2024-06,EMEA,Core,Gamma,MidMarket,opex,360143.7,368876.77,347287.98,USD
2024-06,EMEA,Core,Gamma,Enterprise,opex,248384.61,254407.65,228328.31,USD
2024-06,EMEA,Core,ServicesPlus,SMB,opex,254960.16,261142.66,244571.57,USD
2024-06,EMEA,Core,ServicesPlus,MidMarket,opex,214494.55,219695.8,206035.94,USD
2024-06,EMEA,Core,ServicesPlus,Enterprise,opex,144853.67,148366.2,120140.17,USD
2024-06,EMEA,Growth,Alpha,SMB,opex,496227.94,502485.42,437051.79,USD
2024-06,EMEA,Growth,Alpha,MidMarket,opex,377121.24,381876.77,363491.27,USD
2024-06,EMEA,Growth,Alpha,Enterprise,opex,251910.56,255087.17,246386.53,USD
2024-06,EMEA,Growth,Beta,SMB,opex,316547.35,320539.03,327043.87,USD
2024-06,EMEA,Growth,Beta,MidMarket,opex,223309.06,226125.0,263438.93,USD
2024-06,EMEA,Growth,Beta,Enterprise,opex,156374.09,158345.98,153366.14,USD
2024-06,EMEA,Growth,Gamma,SMB,opex,667979.02,676402.29,669993.35,USD
2024-06,EMEA,Growth,Gamma,MidMarket,opex,642114.59,650211.71,573236.24,USD
2024-06,EMEA,Growth,Gamma,Enterprise,opex,338296.72,342562.67,330414.38,USD
2024-06,EMEA,Growth,ServicesPlus,SMB,opex,573365.64,580595.83,578486.05,USD
2024-06,EMEA,Growth,ServicesPlus,MidMarket,opex,460667.2,466476.25,531675.31,USD
2024-06,EMEA,Growth,ServicesPlus,Enterprise,opex,208700.16,211331.88,303732.13,USD
2024-06,EMEA,Services,Alpha,SMB,opex,299682.95,307823.96,340434.58,USD
2024-06,EMEA,Services,Alpha,MidMarket,opex,234757.78,241135.07,256409.07,USD
2024-06,EMEA,Services,Alpha,Enterprise,opex,137391.04,141123.33,166321.65,USD
2024-06,EMEA,Services,Beta,SMB,opex,326444.35,335312.33,301130.49,USD
2024-06,EMEA,Services,Beta,MidMarket,opex,279512.76,287105.84,229122.48,USD
2024-06,EMEA,Services,Beta,Enterprise,opex,173453.05,178164.98,159625.42,USD
2024-06,EMEA,Services,Gamma,SMB,opex,294380.89,302377.86,293643.38,USD
2024-06,EMEA,Services,Gamma,MidMarket,opex,209422.87,215111.93,257447.88,USD
2024-06,EMEA,Services,Gamma,Enterprise,opex,150021.78,154097.18,153076.96,USD
2024-06,EMEA,Services,ServicesPlus,SMB,opex,148019.97,152041.0,127602.92,USD
2024-06,EMEA,Services,ServicesPlus,MidMarket,opex,106379.59,109269.43,121913.94,USD
2024-06,EMEA,Services,ServicesPlus,Enterprise,opex,64446.4,66197.11,66953.99,USD
2024-06,APAC,Core,Alpha,SMB,opex,204601.32,204149.98,217453.72,USD
2024-06,APAC,Core,Alpha,MidMarket,opex,178644.97,178250.88,162696.07,USD
2024-06,APAC,Core,Alpha,Enterprise,opex,91486.63,91284.81,103398.91,USD
2024-06,APAC,Core,Beta,SMB,opex,561117.02,559879.22,472566.63,USD
2024-06,APAC,Core,Beta,MidMarket,opex,433594.26,432637.77,422992.06,USD
2024-06,APAC,Core,Beta,Enterprise,opex,203571.38,203122.31,268723.69,USD
2024-06,APAC,Core,Gamma,SMB,opex,287767.45,287132.64,276769.87,USD
2024-06,APAC,Core,Gamma,MidMarket,opex,201613.68,201168.93,204684.15,USD
2024-06,APAC,Core,Gamma,Enterprise,opex,136090.27,135790.06,127476.85,USD
2024-06,APAC,Core,ServicesPlus,SMB,opex,441410.38,440436.65,455782.43,USD
2024-06,APAC,Core,ServicesPlus,MidMarket,opex,325544.75,324826.61,374217.51,USD
2024-06,APAC,Core,ServicesPlus,Enterprise,opex,261577.16,261000.13,235428.42,USD
2024-06,APAC,Growth,Alpha,SMB,opex,346235.07,340334.39,340677.96,USD
2024-06,APAC,Growth,Alpha,MidMarket,opex,302457.13,297302.53,254398.81,USD
2024-06,APAC,Growth,Alpha,Enterprise,opex,163924.34,161130.67,173938.27,USD
2024-06,APAC,Growth,Beta,SMB,opex,536035.44,526900.1,502926.18,USD
2024-06,APAC,Growth,Beta,MidMarket,opex,377143.3,370715.88,370767.8,USD
2024-06,APAC,Growth,Beta,Enterprise,opex,234115.93,230126.03,236582.86,USD
2024-06,APAC,Growth,Gamma,SMB,opex,717674.29,705443.39,596321.71,USD
2024-06,APAC,Growth,Gamma,MidMarket,opex,550198.6,540821.89,579814.33,USD
2024-06,APAC,Growth,Gamma,Enterprise,opex,301986.23,296839.65,350302.9,USD
2024-06,APAC,Growth,ServicesPlus,SMB,opex,504797.63,496194.67,650481.91,USD
2024-06,APAC,Growth,ServicesPlus,MidMarket,opex,513765.36,505009.57,506235.07,USD
2024-06,APAC,Growth,ServicesPlus,Enterprise,opex,306443.76,301221.22,277191.94,USD
2024-06,APAC,Services,Alpha,SMB,opex,298640.52,289279.76,303142.88,USD
2024-06,APAC,Services,Alpha,MidMarket,opex,230787.16,223553.23,241757.12,USD
2024-06,APAC,Services,Alpha,Enterprise,opex,167325.93,162081.17,151538.73,USD
2024-06,APAC,Services,Beta,SMB,opex,252669.78,244749.95,257561.07,USD
2024-06,APAC,Services,Beta,MidMarket,opex,238571.3,231093.39,211233.04,USD
2024-06,APAC,Services,Beta,Enterprise,opex,146299.34,141713.65,125102.32,USD
2024-06,APAC,Services,Gamma,SMB,opex,240931.37,233379.48,293429.68,USD
2024-06,APAC,Services,Gamma,MidMarket,opex,239009.54,231517.89,224620.81,USD
2024-06,APAC,Services,Gamma,Enterprise,opex,140370.06,135970.22,130708.47,USD
2024-06,APAC,Services,ServicesPlus,SMB,opex,253758.57,245804.62,238819.85,USD
2024-06,APAC,Services,ServicesPlus,MidMarket,opex,220486.4,213575.35,213190.46,USD
2024-06,APAC,Services,ServicesPlus,Enterprise,opex,141475.79,137041.29,107654.87,USD
2024-07,NA,Core,Alpha,SMB,opex,362668.99,354142.57,363051.57,USD
2024-07,NA,Core,Alpha,MidMarket,opex,263555.51,257359.27,287588.21,USD
2024-07,NA,Core,Alpha,Enterprise,opex,162213.91,158400.23,194754.3,USD
2024-07,NA,Core,Beta,SMB,opex,653306.78,637947.41,590465.27,USD
2024-07,NA,Core,Beta,MidMarket,opex,463254.06,452362.87,469186.2,USD
2024-07,NA,Core,Beta,Enterprise,opex,249657.52,243788.02,245721.03,USD
2024-07,NA,Core,Gamma,SMB,opex,326101.39,318434.68,316592.83,USD
2024-07,NA,Core,Gamma,MidMarket,opex,211322.55,206354.32,222954.1,USD
2024-07,NA,Core,Gamma,Enterprise,opex,147014.57,143558.22,125265.78,USD
2024-07,NA,Core,ServicesPlus,SMB,opex,235989.47,230441.31,213567.02,USD
2024-07,NA,Core,ServicesPlus,MidMarket,opex,205517.22,200685.47,178196.62,USD
2024-07,NA,Core,ServicesPlus,Enterprise,opex,126212.93,123245.64,103546.21,USD
2024-07,NA,Growth,Alpha,SMB,opex,333431.08,345082.24,359983.94,USD
2024-07,NA,Growth,Alpha,MidMarket,opex,282310.31,292175.15,341212.2,USD
2024-07,NA,Growth,Alpha,Enterprise,opex,181497.74,187839.86,187527.81,USD
2024-07,NA,Growth,Beta,SMB,opex,771042.17,797984.89,810553.03,USD
2024-07,NA,Growth,Beta,MidMarket,opex,641785.07,664211.12,670242.83,USD
2024-07,NA,Growth,Beta,Enterprise,opex,348795.44,360983.49,401234.72,USD
2024-07,NA,Growth,Gamma,SMB,opex,687388.33,711407.91,774758.9,USD
2024-07,NA,Growth,Gamma,MidMarket,opex,484902.54,501846.61,527667.85,USD
2024-07,NA,Growth,Gamma,Enterprise,opex,337254.49,349039.26,410133.36,USD
2024-07,NA,Growth,ServicesPlus,SMB,opex,238557.45,246893.42,246780.04,USD
2024-07,NA,Growth,ServicesPlus,MidMarket,opex,188707.5,195301.55,205935.92,USD
2024-07,NA,Growth,ServicesPlus,Enterprise,opex,125025.7,129394.5,119484.14,USD
2024-07,NA,Services,Alpha,SMB,opex,181310.52,173295.04,160043.5,USD
2024-07,NA,Services,Alpha,MidMarket,opex,146657.39,140173.87,128757.19,USD
2024-07,NA,Services,Alpha,Enterprise,opex,97202.23,92905.06,86877.19,USD
2024-07,NA,Services,Beta,SMB,opex,399504.93,381843.37,393528.26,USD
2024-07,NA,Services,Beta,MidMarket,opex,338788.63,323811.25,321511.04,USD
2024-07,NA,Services,Beta,Enterprise,opex,198864.16,190072.65,185241.16,USD
2024-07,NA,Services,Gamma,SMB,opex,326066.49,311651.54,359019.17,USD
2024-07,NA,Services,Gamma,MidMarket,opex,272115.28,260085.44,270156.13,USD
2024-07,NA,Services,Gamma,Enterprise,opex,181208.75,173197.76,169600.3,USD
2024-07,NA,Services,ServicesPlus,SMB,opex,185722.67,177512.13,189101.6,USD
2024-07,NA,Services,ServicesPlus,MidMarket,opex,177279.56,169442.27,161736.88,USD
2024-07,NA,Services,ServicesPlus,Enterprise,opex,105723.51,101049.62,95590.6,USD
2024-07,EMEA,Core,Alpha,SMB,opex,368761.05,381411.96,373465.88,USD
2024-07,EMEA,Core,Alpha,MidMarket,opex,379284.28,392296.21,344011.45,USD
2024-07,EMEA,Core,Alpha,Enterprise,opex,201475.33,208387.25,192688.01,USD
2024-07,EMEA,Core,Beta,SMB,opex,275525.96,284978.3,241716.35,USD
2024-07,EMEA,Core,Beta,MidMarket,opex,241311.76,249590.33,265295.75,USD
2024-07,EMEA,Core,Beta,Enterprise,opex,136817.34,141511.06,148154.24,USD
